class,text
0,"เมื่อวานมาทานSizzler สาขาพระราม9รสชาติก็อร่อยดีนะ แต่รู้สึกว่าผักจะน้อยกว่าเดิมและขอติเรื่องการแพ็คของใส่กล่องนะครับคือปกติแล้วพวกสเต็ก มันฝรั่ง ถ้าทานไม่หมดจะขอให้พนักงานเอาใส่กล่องกับบ้านได้แต่เมื่อวานผมทานเหลือ สเต็ก ขนมปัง และมันฝรั่งอบแต่พนักงานใส่มาแค่ สเต็ก กับ ขนมปังแค่นั้นแล้วมันบดเอาไปไหน? อยากจะให้ตรวจสอบของให้ดี ก่อนบรรจุใส่ลงไปในกล่องในครับ ขอบคุณมากครับ"
0,สาขาเซ็ลทรัลปิ่นเกล้า ทำไมพนักงานไม่เก็บจานเลยคะ ปล่อยให้ลูกค้ายืนรอหน้าร้าน ทั้งที่โต๊ะว่างเยอะแยะ
0,เมกะบางนา สเต็กดำมากค่ะ ยังจะเอามาให้ลูกค้าอีก ตรวจสอบคุณภาพก่อนก็ดีนะคะ
0,ปลาชิ้นเล็กน่าเกลียดมาก ทั้งบางและเล็ก กิน Sizzler มาตลอดมาครั้งนี้ไม่ไหวจริง
0,เห็นโฆษณาเครมบูเล่ ปรากฏไปกินที่siam one ไม่มี 
0,"เมื่อเย็นไปทานที่ เซ็นทรัลอีสวิลล์ รออาหารเกือบ ชม ยังไม่ได้แม้แต่ขนมปังสลัดบาร์ก็เติมไม่ทัน ผักเหี่ยวๆไม่กรอบเลยเลยขี้เกียจรอ จึงไปจ่ายตังและแจ้งว่าอาหารที่ยังไม่ได้ ใส้กล่องให้เลย เดี่ยวเดินมาเอา ไปซื้อของประมาณครึ่ง ชม กลับมาพนักงานบอกยังไม่ได้รออีก 3 นาที ซึ่งเป็นจังหวะเดียวกับโต๊ะที่มาทีหลังเรากำลังเช็คบิล เราจึงแจ้งว่า ทำไมโต๊ะที่ทีหลังจึงได้อาหารแล้ว อีกคนว่าบิลตกหล่น อีกคนว่าเสริฟผิดโต๊ะ คือต้องรอทำใหม่ รอสักพัก พนง เรามาให้ แต่ไม่มีขนมปัง จึงแจ้ง พนง ว่าขทดขนมปัง พนง ว่า พี่ได้แล้วไม่ใช้หรอค่ะคือนั่งกินแต่สลัดกะน้ำมา 1 ชม ยังไม่ได้อะไรเลย พนง1 บอกเดี๋ยวไปเอามาให้ ช่วงยืนรอ พนง2 ถามว่ามีอะไรหรือป่าว เลยบอกว่าขนมปังยังไม่ได้ พนง2 บอกว่าขนมปังหมดค่ะ เป็นเฟรนฟายได้มั๊ย !#%@$^฿₩#$#! คือคนมาทีหลังยังได้ขนมปังพนงงาน ขอโทษ แจ้งว่าคิดว่าลูกค้าจะไปดูหนังแล้วค่อยมาถ้าดูหนัง พอดี กลับมาช่วยล้างจานแล้วมั่งคิวก็คือคิว จะยังงัยก็ทำตามคิวไม่ใช่ ลค ไม่รอ แม่งข้ามคิวทีเราเห็นว่านาน ยังจ่ายตัง ตามที่สั่งไว้ ก็ไม่ได้จะว่าไรมากมายที่ช้า เข้าใจว่า พนงน้อย แต่นี้ แม่ง ที่ใส่กล่องมาก็ใส่มาไม่ได้ดูน่ากินอะไรเลย ตอนนี้ต้องไปถามหมาแถวบ้านว่าอร่อยมั๊ย"
0,วันนี้ไปทานสาขา CENTRAL LADPRAO สั่งชุด SPECIAL LUNCH 2ชุด สั่งห่อกลับบ้าน 1 ชุด พนักงานใส่กล่องให้มาแบบนี้ ให้ลูกค้าหรือให้ สุนัขรับประทานคะ ควรแยกชนิดของอาหาร ก่อนใส่ลงกล่อง เสียความรู้สึกมาก
0,3.3.2017 ได้ไปใช้บริการสาขาแฟชั่นไอส์แลนด์ รามอินทรามารู้สึกราคาอาหารเพิ่มขึ้นจากแต่ก่อนเยอะมากแต่กลับลดอะไรไปในหลายๆอย่างซอสมะเขือไม่มีให้ลูกค้าต้องขอ เอามาเสิร์ฟเป็นถ้วยเล็กๆ สลัดบาร์ชนิดของผักสดลดลง ความสดก็ลดลงไปด้วย ส่วนอบร้อนก็ไม่มีแล้ว อาหารที่ได้รับดูมีขนาดเล็กกว่าของเพื่อนที่สั่งเมนูเดียวกัน เบคอนที่วางบนสเต็กก็ไหม้ค่ะ พนง.บริการด้วยสีหน้าเหนื่อยหนายตอบด้วยน้ำเสียงห้วนๆ(มีบางคนที่พูดดีเต็มใจบริการดี) อยากให้ลองเอาคำติชมไปปรับปรุงนะคะ
0,สาขาสยามวันค่ะ พนักงานพูดจาต่ำมาก คือรอคิวอยู่ก็เข้าใจค่ะ นับเลขเป็นว่าคิวที่เท่าไหร่อยู่ เราก็นั่งรอคิวอยู่ ก็เห็นๆอยู่ว่าคนที่เดินเข้า เค้าเดินเข้ากันเป็นคู่ๆ เดินเข้าไปหลายคู่เกิน 7 คนค่ะ พนักงานที่ยืนรับคิว เค้าโอเคค่ะ จะไม่ว่า เพราะเข้าใจว่าทำหน้าที่อยู่ด้านหน้า แต่อีคุณผู้จัดการร้านคะ คุณน่ะ เป็นผู้จัดการ มาตรฐานการบริการต้องสูงกว่าพนักงานธรรมดาป่ะคะ แต่คุณพูดจาแบบ อะไรอะคะ ถึงเราจะเป็นนักศึกษา แต่เราก็เอาเงินไปจ่ายให้คุณรึเปล่า พูดจาดีดีไม่เป็นหรอคะ มาประชดประชันให้พนักงานรับคิวนับคิวเราให้ นี่เราโง่ พนักงานรับคิวโง่ หรือคุณผู้จัดการผู้สูงส่งโง่คะ เราถามว่าแล้วโต๊ะที่มันนั่งได้ 2 คนเอามาต่อโต๊ะกันไม่ได้หรอคะ ก็ตอบว่าไม่ได้ครับ เค้ายังไม่ลุกกัน ไม่ลุกอะไรอะคุณ เค้าเดินเข้าไปนั่งกันเป็นคู่ๆ แล้วมีคิวก่อนหน้าเรา รอ 3 คน อีโต๊ะที่นั่งได้สองคนอะ มันทำให้นั่งสามคนได้ค่ะคุณ แค่เอาเก้าอี้มาเพิ่ม ฉลาดจังเลย เก่งจังเลยคุณผู้จัดการ
0,"สาขาเซ็นทรัล นครศรีธรรมราชลูกค้า 2 คนไปนั่งรออยู่ในร้าน 5 นาทีพนักงานเดินผ่านไปมาเหมือนมองไม่เห็นลูกค้าไม่มีคนไหนนำเมนูมาให้สั่งอาหารแย่มากครับ"
0,คือสาขาเซ็นทรัล ขอนแก่นบริการแย่มาก พูดจาดูถูกลูกค้ามาก พูดไม่มีหางเสียง ตรงๆ สาขานี้ไม่ได้กินเงินผมอีกแล้ว ห่วย!!!!มาก
0,"วันที่ 1.3.60 มานั่งออเดอร์ตั้งแต่ 3 ทุ่มจนถึงเวลา 3 ทุ่มครึ่ง ไม่มีแม้แต่น้ำมาเสริฟถามพนักงาน แจ้งกลับมาว่าออเดอร์ไม่ขึ้นคืออะไรคะ ห่วยสุดตั้งแต่กินมาจริงตอนแรกจะขอเก็บค่าสลัดอีก ทุเรศมากเลย"
0,วันนี้รออาหารมา 1 ชม. ตามไปสามรอบยังคงไม่ได้เหมือนเดิม สาขาเซ็นทรัลพระราม 9
0,"ดิฉันและครอบครัวถือว่าเป็นหนึ่งในแฟนคลับของซิลเล่อร์เลยก็ว่าได้คะ ทุกครั้งที่นัดทานกลางวันกันพร้อมหน้าพร้อมตาก็จะใช้บริการของซิลเล่อร์สาขาเซนทรัลลาดพร้าวซะเป็นส่วนใหญ่ ซึ่งต้องบอกว่าแตกต่างมากกับที่สาขาเซนทรัลพระราม 9 ดิฉันมาทานที่เซนทรัลพระราม 9 ครั้งนี้เป็นครั้งที่ 2 คะ(เพิ่งไปทานวันนี้เองคะ) ครั้งแรกให้อภัยเพราะคิดว่าเพิ่งเปิดให้บริการ แต่ครั้งนี้คงต้องขอให้คอมเม้นท์เพื่อให้ทางผู้เกี่ยวข้องนำไปปรับปรุงคะ1. ตัวเลือกของสลัดบาร์น้อยมากถึงมากที่สุด เดินวนอยู่หลายรอบ ไม่ใช่เพราะเลือกไม่ถูกนะคะ แต่กำลังคิดว่าทำไมตัวเลือกของอาหารน้อยจนดูเหมือนๆกันไปหมด อันนี้ต้องขออนุญาตเปรียบกับสาขาเซนทรัลลาดพร้าวนะคะ เพราะคุณคิดค่าอาหารเท่ากันทุกสาขาเพราะฉะนั้นการให้บริการลูกค้าก็น่าจะเหมือนกันทุกสาขาคะ 2. หน้าตาของอาหารที่ออกมาถือว่าแย่มากหากเปรียบเทียบกับราคาที่ตั้งไว้ ถ้าดิฉันไปทานร้านสเต็กยี่ห้อรถไฟ ดิฉันจะไม่คาดหวังอะไรจากอาหารจานนั้นเลย แต่ที่นี่ราคา 499 บาท จะบอกว่าไม่ให้คาดหวังเลยก็ดูจะเอาเปรียบผู้บริโภคไปนิดนะคะ (มีรูปภาพประกอบนะคะ ถ้าไม่เชื่อ )ขอบคุณมากคะ"
0,คุณภาพ กับ ราคา ไม่เหมาะสมเลย รูปโฆษณาก็ไม่ตรงกับของที่สั่งไป
0,ทำไมสาขาเดอะมอล์ โคราชถึงไม่มีผักโขม และไม่รับอบค่ะ หรือมีการเปลียนรูปแบบ ซึ่งแตกต่างจากสาขา สีลมที่สามารถอบได้ตลอด แต่พนักงานมาชี้แจงพูดจาสุภาพค่ะ ไม่ประทับใจเรื่องบาร์อย่างแรง
1,Hloha ชอบมากๆ อร่อย ทุกอย่าง
1,กิน บ่อยค่ะ Burger King หลายสาขาค่ะ แถวสยาม ทองหล่อ แอร์พอร์ตสุวรรณภูมิ คือกินมาหลายที่ แต่ว่า #Burger #King #สาขา #เอ็มโพเรี่ยม #บริการได้ประทับใจมากๆค่ะ คือ ปลื้ม ค่ะ บริการดี พูดดี ยิ้มแย้ม น่ารักทุกคน และใส่ใจลูกค้าค่ะ ไปสี่ครั้งก็ประทับใจทุกครั้ง ค่ะ ขอให้เป็นแบบนี้ตลอดค่ะ นะค่ะ รัก Burger King สาขา Emporium ค่ะ
1,กินประจำเลยค่ะเนื้ออร่อย ฟุดๆ
1,ของชอบมากครับ อร่อยมากครับ ราคาก็ไม่แพงครับ.
1,ของน่ากินคะ่ไม้แพงด้วย
1,"ขอบคุณมากเลยพนักงานใจดีสาขาเดอมอล์บางกะปิ. พี่ทำของร่วงจัดมาให้ไหม่"
1,คุ้มค่าคุ้มราคา รับฟังพรัอมเเก้ปันหา ดีต่อใจที่สุด ทำไมจาไม่รักหละ 
1,เคยกินทีหัวหิน หร่อยไปเลย แต่สาขาน้อยไป ฮ่าๆ
1,งํ่าๆ อร่อยครับ ชิ้นเดียวอิ่ม ชัวร์ มาสคอตน่ารักด้วย ตุ้กตาก็น่ารัก
1,เจ๋งครับ
1,ฉันชอบ
1,ชอบ อร่อย ชิ้นหญ่ม๊ากกกก
1,"ชอบburger king มากๆอยู่แล้ว แต่ล่าสุดชามะนาวหวานมากกกกกกกกกกกกกกกไม่น่าจะหวานได้ขนาดนี้ เหมือนน้ำเชื่อมเข้มข้นเลยค่ะกินทีเบาหวานแน่นอน5555 ปรับปรุงด่วนๆน้าาา"
1,"ชอบค่ะ กลางคืนโอเคเลยนะ คนไม่เยอะพนักงานบริการดี"
1,ชอบใช้ที่ MBK. ชั้น3ค่ะ ประทับใจหลากหลาย ทั้งสะดวก บริการดี ผจก.น่ารักค่ะ
1,ชอบเบอร์เกอร์ของเบอร์เกอร์คิงมาก ๆ เสียดายสาขาไกลบ้านไปหน่อย
1,ชอบไปนั่งทาน milkshake ที่สาขาทองหล่อ บรรยากาศดีมากๆ 
1,ชอบเฟรนฟราย เบอร์เกอร์ที่นี่ที่สุดแล้ว 
1,ชอบมากๆ ค่ะ แล้วก็ดีใจที่มาเปิดใกล้ๆ บ้าน แถมสาขานี้เปิด 24 ชม. อีกด้วย อยากให้รักษาคุณภาพอย่างนี้ไว้ไปตลอดๆ เลยนะคะ
1,ชอบมากๆ อร่อย
1,ชอบมากครับ
1,"ชอบมากครับ ชอบที่สุด แต่ขอเรียกร้องได้หม๊ายยย อยากให้ระยองมี Burger King!!!!! กว่าจะได้กิน ถ้าไม่วิ่งมามอเตอร์เวย์ก็ไม่มีทางได้กินน๊าๆๆ ๆๆ ขอ Burger King แด่ชาวระยองด้วยน๊าาาาคร๊าาาบ"
1,ชอบมากสำหรับคุณภาพและรสชาติของ burger king อยากให้เปิดสาขาแถวปิ่นเกล้าบ้าง
1,ชอบมากสำหรับคุณภาพและรสชาติของ burger king อยากให้เปิดสาขาแถวปิ่นเกล้าบ้าง
1,ดีครับ
1,"ดีชอบมาก แต่เบอร์เผ็ดกินได้แต่ปลา ไม่แปลกที่ไม่ค่อยถูกปากคนไทย ฝรั่งเค้าชอบมากกว่าแม็คอีก"
1,เดี๋ยวนี้ราคาแพงเวอร์ เบอร์เกอร์คุณภาพแย่ลงแต่ก็ยังอร่อย hb อร่อยมาก สาขาน้อยหากินยากไปหน่อยนี่สิ
1,ตอนแรกคิดว่าเป็นไอติมคาราเมลอย่างเดียวอ่ะแต่ๆๆๆ มีกาแฟมาด้วย ดับเบิ้ลค่าาาา
1,ถ้าเทียบกับร้านลักษณะแบบเดียวกันอย่าง K. หรือ M. ยังไง Burger King ก็กินขาด สาขาน้อยไปหน่อยแต่ก็ขยายสาขาเรื่อยๆ ดีใจที่มาเปิดใกล้ office สักที
1,ทานบ่อยมากค่ะ รสชาติอร่อยทีเดียวเลย
1,น่ากินทุกอย่างเลย
1,น่าทานอร่อยดีครับ
